CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,SatisfactionScore,Churn
CUST000180,Male,76,1,No,No,45,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,20.0,940.4,0,4,No
CUST000181,Male,49,0,Yes,Yes,22,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Bank Transfer,51.64,1083.23,1,2,No
CUST000182,Male,67,1,No,No,18,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed Check,24.14,444.84,1,3,No
CUST000183,Male,80,1,No,No,17,No,Cable,No,Yes,No,Yes,Yes,No,Month-to-month,Bank Transfer,58.93,957.09,2,1,No
CUST000184,Male,72,1,Yes,No,50,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Electronic Check,41.39,2121.9,0,2,No
CUST000185,Female,33,0,No,No,9,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,One year,Bank Transfer,117.74,1030.46,2,1,Yes
CUST000186,Female,42,0,No,No,6,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,43.26,241.71,1,4,Yes
CUST000187,Male,68,1,Yes,Yes,61,Yes,Cable,No,Yes,No,No,Yes,Yes,Month-to-month,Mailed Check,71.67,4331.18,2,1,Yes
CUST000188,Female,39,0,Yes,Yes,11,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Bank Transfer,89.37,1002.34,0,3,Yes
CUST000189,Female,43,0,Yes,Yes,6,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Bank Transfer,63.29,436.99,0,4,No
CUST000190,Female,68,1,No,No,39,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Electronic Check,46.23,1774.57,1,4,Yes
CUST000191,Male,54,0,Yes,No,34,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Mailed Check,20.0,688.73,1,2,No
CUST000192,Male,43,0,Yes,Yes,10,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Mailed Check,67.32,637.43,4,2,Yes
CUST000193,Male,38,0,Yes,Yes,33,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-month,Electronic Check,84.02,2823.65,3,5,Yes
CUST000194,Female,73,1,No,No,36,No,Fiber Optic,No,Yes,Yes,No,No,Yes,One year,Mailed Check,57.4,2011.05,1,3,No
CUST000195,Female,65,1,No,No,6,Yes,Cable,No,No,No,No,No,Yes,Two year,Credit Card,41.26,203.69,1,4,No
CUST000196,Female,35,0,Yes,Yes,41,No,Fiber Optic,No,No,Yes,Yes,Yes,No,One year,Mailed Check,42.51,1699.19,0,5,No
CUST000197,Male,29,0,Yes,No,3,No,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-month,Electronic Check,47.56,164.42,1,2,Yes
CUST000198,Female,29,0,No,No,57,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Two year,Credit Card,89.36,5136.37,1,2,No
CUST000199,Female,59,0,Yes,No,34,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,22.33,776.9,0,5,No
CUST000200,Female,34,0,No,No,28,No,Fiber Optic,No,No,No,Yes,No,No,One year,Mailed Check,67.67,1904.9,0,1,No
CUST000201,Female,53,0,No,No,47,No,DSL,Yes,No,No,No,No,No,One year,Bank Transfer,44.16,2038.12,3,5,No
CUST000202,Female,69,1,No,No,7,Yes,DSL,No,No,No,No,No,No,One year,Credit Card,68.68,461.94,1,2,Yes
CUST000203,Female,76,1,No,No,60,Yes,Cable,No,Yes,No,Yes,No,Yes,Two year,Bank Transfer,58.06,3502.13,0,2,No
CUST000204,Female,44,0,No,No,39,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Two year,Electronic Check,76.61,3031.89,0,4,No
CUST000205,Male,21,0,Yes,No,52,No,Fiber Optic,Yes,No,Yes,Yes,No,No,One year,Credit Card,83.78,4334.17,1,1,Yes
CUST000206,Male,31,0,Yes,Yes,35,Yes,Cable,Yes,No,No,No,No,No,Month-to-month,Electronic Check,83.44,2924.45,1,3,No
CUST000207,Male,66,1,Yes,No,41,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Bank Transfer,49.27,1980.11,3,1,Yes
CUST000208,Female,47,0,No,No,37,Yes,Cable,No,No,No,Yes,Yes,No,Month-to-month,Credit Card,49.26,1849.88,3,2,Yes
CUST000209,Male,55,0,Yes,Yes,2,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Electronic Check,42.82,75.65,1,4,Yes
CUST000210,Male,48,0,Yes,No,32,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Electronic Check,20.0,613.92,1,1,Yes
CUST000211,Female,67,1,Yes,Yes,25,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-to-month,Electronic Check,70.69,1816.08,3,5,Yes
CUST000212,Male,78,1,Yes,No,19,No,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-month,Credit Card,89.82,1751.48,2,3,Yes
CUST000213,Male,45,0,Yes,No,40,Yes,Cable,Yes,Yes,No,No,No,No,Two year,Electronic Check,61.09,2428.31,3,3,Yes
CUST000214,Female,43,0,No,No,51,No,Cable,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Mailed Check,47.52,2459.79,0,4,Yes
CUST000215,Female,67,1,Yes,No,48,Yes,Cable,No,No,Yes,No,No,Yes,Month-to-month,Bank Transfer,35.35,1638.28,1,5,No
CUST000216,Female,32,0,Yes,Yes,72,No,Cable,No,No,Yes,Yes,Yes,Yes,Month-to-month,Mailed Check,40.29,2943.1,3,2,Yes
CUST000217,Male,38,0,No,No,62,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,48.17,2974.93,0,2,Yes
CUST000218,Female,69,1,Yes,No,56,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-month,Electronic Check,67.0,3791.11,0,5,No
CUST000219,Male,74,1,No,No,38,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit Card,42.35,1650.62,2,3,No
CUST000220,Female,63,1,No,No,60,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-month,Credit Card,92.52,5550.29,0,4,Yes
CUST000221,Male,30,0,No,No,25,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-month,Credit Card,55.95,1454.41,2,1,Yes
CUST000222,Female,53,0,No,No,6,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit Card,20.0,147.66,2,2,Yes
CUST000223,Female,50,0,No,No,41,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,28.25,1214.71,1,4,No
CUST000224,Female,44,0,No,No,17,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Month-to-month,Bank Transfer,102.58,1769.1,5,3,Yes
CUST000225,Female,61,1,No,No,53,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,59.5,3211.52,1,3,Yes
CUST000226,Female,62,1,Yes,No,7,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Two year,Mailed Check,54.48,371.35,4,3,No
CUST000227,Female,18,0,Yes,No,6,No,Cable,Yes,No,Yes,Yes,No,No,Month-to-month,Electronic Check,56.0,298.44,1,2,Yes
CUST000228,Male,42,0,No,No,15,No,Fiber Optic,Yes,Yes,No,Yes,No,No,One year,Credit Card,94.7,1365.29,0,3,No
CUST000229,Female,49,0,Yes,No,38,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Credit Card,94.28,3602.24,0,3,Yes
CUST000230,Female,78,1,Yes,Yes,27,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-to-month,Bank Transfer,64.51,1684.73,1,5,No
CUST000231,Female,50,0,No,No,47,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,89.82,4265.33,1,4,No
CUST000232,Female,52,0,Yes,No,26,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One year,Electronic Check,76.32,1993.32,2,2,No
CUST000233,Female,42,0,No,No,52,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Electronic Check,54.74,2821.26,0,3,No
CUST000234,Female,66,1,No,No,36,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Two year,Credit Card,72.32,2579.29,1,3,No
CUST000235,Male,53,0,Yes,Yes,1,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Credit Card,50.84,10.15,2,2,Yes
CUST000236,Male,30,0,Yes,No,32,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Mailed Check,67.53,2215.14,1,3,Yes
CUST000237,Female,24,0,Yes,No,30,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-month,Bank Transfer,60.62,1788.14,3,2,Yes
CUST000238,Female,35,0,Yes,No,55,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-month,Electronic Check,72.04,4003.22,1,2,Yes
CUST000239,Male,34,0,Yes,No,25,Yes,Cable,No,Yes,Yes,No,No,Yes,Month-to-month,Credit Card,52.93,1370.22,0,5,No
CUST000240,Female,26,0,Yes,Yes,37,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Mailed Check,57.79,2190.93,0,1,No
CUST000241,Male,32,0,No,No,62,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-month,Bank Transfer,121.26,7470.51,0,5,Yes
CUST000242,Female,71,1,Yes,Yes,35,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-month,Mailed Check,55.07,1973.91,2,1,Yes
CUST000243,Male,46,0,Yes,Yes,17,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Bank Transfer,20.0,366.43,1,4,No
CUST000244,Male,31,0,No,No,61,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,52.67,3214.87,0,4,No
CUST000245,Male,58,0,No,No,72,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,20.0,1484.08,1,2,Yes
CUST000246,Male,56,0,Yes,No,52,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Electronic Check,41.0,2096.28,0,5,No
CUST000247,Male,56,0,Yes,Yes,19,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Bank Transfer,63.74,1256.04,1,5,No
CUST000248,Female,68,1,No,No,61,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Mailed Check,41.09,2477.43,0,1,Yes
CUST000249,Male,54,0,Yes,Yes,0,No,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-month,Mailed Check,87.99,7.76,0,5,Yes
CUST000250,Male,66,1,No,No,50,No,DSL,Yes,No,No,No,No,No,One year,Mailed Check,34.68,1762.29,0,1,No
CUST000251,Male,68,1,Yes,Yes,57,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Mailed Check,65.56,3687.5,1,3,Yes
CUST000252,Male,56,0,No,No,10,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank Transfer,33.81,363.49,0,5,Yes
CUST000253,Female,58,0,No,No,22,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Electronic Check,89.65,2029.38,3,1,No
CUST000254,Female,40,0,No,No,51,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Credit Card,38.07,1936.14,0,4,No
CUST000255,Female,29,0,Yes,No,33,No,DSL,Yes,No,No,No,No,No,One year,Bank Transfer,65.68,2222.79,0,4,No
CUST000256,Male,48,0,No,No,3,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-month,Electronic Check,69.43,196.16,0,3,Yes
CUST000257,Female,48,0,No,No,22,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Credit Card,80.87,1746.64,3,2,No
CUST000258,Male,27,0,Yes,No,45,No,DSL,Yes,Yes,No,No,No,No,Two year,Bank Transfer,32.48,1460.5,0,5,No
CUST000259,Male,66,1,Yes,Yes,28,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-month,Electronic Check,98.68,2704.46,0,2,Yes
CUST000260,Female,38,0,No,No,12,No,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-month,Credit Card,43.44,511.57,1,3,Yes
CUST000261,Female,35,0,Yes,No,51,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank Transfer,20.0,1056.49,2,5,No
CUST000262,Male,30,0,Yes,Yes,48,No,Fiber Optic,No,Yes,No,No,No,No,Month-to-month,Electronic Check,105.54,5053.73,0,2,Yes
CUST000263,Male,48,0,No,No,32,No,Cable,No,No,No,No,Yes,No,Month-to-month,Credit Card,54.32,1747.46,3,5,Yes
CUST000264,Female,40,0,No,No,36,No,Cable,Yes,No,No,No,Yes,Yes,One year,Bank Transfer,74.86,2685.58,0,5,No
CUST000265,Male,23,0,No,No,9,No,Fiber Optic,No,No,No,No,No,No,One year,Mailed Check,113.79,1013.79,0,2,Yes
CUST000266,Male,64,1,No,No,16,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,37.1,545.96,0,1,No
CUST000267,Male,53,0,Yes,No,60,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Bank Transfer,31.81,1901.78,0,2,Yes
CUST000268,Male,19,0,No,No,21,No,Cable,No,No,No,No,Yes,Yes,One year,Mailed Check,56.81,1208.74,0,5,No
CUST000269,Female,37,0,No,No,68,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Electronic Check,25.67,1748.36,3,2,Yes
CUST000270,Male,52,0,No,No,60,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,34.93,2131.56,0,5,Yes
CUST000271,Female,53,0,Yes,Yes,0,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Credit Card,59.61,1.99,2,5,Yes
CUST000272,Female,36,0,No,No,34,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Month-to-month,Mailed Check,92.69,3113.99,2,1,Yes
CUST000273,Male,19,0,Yes,Yes,68,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Mailed Check,63.75,4312.39,0,4,No
CUST000274,Male,62,1,No,No,59,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-to-month,Bank Transfer,75.47,4490.8,1,1,Yes
CUST000275,Female,42,0,Yes,No,31,No,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-month,Electronic Check,49.18,1553.95,1,5,Yes
CUST000276,Female,48,0,Yes,Yes,32,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,One year,Electronic Check,85.46,2722.22,1,2,Yes
CUST000277,Female,55,0,Yes,Yes,5,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,One year,Electronic Check,85.33,381.75,3,2,Yes
CUST000278,Female,68,1,No,No,71,Yes,Cable,No,No,Yes,No,Yes,No,One year,Bank Transfer,23.44,1669.37,0,4,No
CUST000279,Female,52,0,No,No,23,No,Cable,Yes,Yes,Yes,No,No,No,Month-to-month,Mailed Check,44.64,966.81,2,5,Yes
CUST000280,Male,74,1,No,No,23,Yes,Cable,No,Yes,No,Yes,No,Yes,One year,Bank Transfer,57.2,1304.78,1,3,No
CUST000281,Male,60,1,Yes,No,66,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Mailed Check,78.24,5182.79,2,5,No
CUST000282,Female,21,0,Yes,No,32,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Two year,Electronic Check,68.97,2245.88,0,3,No
CUST000283,Female,71,1,Yes,No,9,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,34.0,309.8,1,2,Yes
CUST000284,Male,54,0,No,No,31,No,Cable,No,No,Yes,Yes,Yes,No,Month-to-month,Credit Card,64.59,2006.36,1,5,No
CUST000285,Female,75,1,No,No,45,No,Cable,No,No,Yes,Yes,No,No,Month-to-month,Mailed Check,31.25,1399.95,4,4,Yes
CUST000286,Female,80,1,Yes,Yes,4,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,20.93,49.5,2,3,Yes
CUST000287,Male,76,1,Yes,Yes,35,Yes,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-month,Mailed Check,47.52,1671.49,2,2,Yes
CUST000288,Female,68,1,Yes,Yes,41,Yes,Cable,No,Yes,No,Yes,Yes,No,Month-to-month,Mailed Check,53.96,2202.34,2,1,No
CUST000289,Male,65,1,No,No,29,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,One year,Mailed Check,89.73,2658.69,0,5,No
CUST000290,Female,32,0,No,No,11,Yes,Cable,Yes,No,Yes,No,Yes,No,Month-to-month,Mailed Check,57.41,631.73,1,2,Yes
CUST000291,Male,53,0,No,No,61,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,One year,Electronic Check,74.29,4485.19,2,4,No
CUST000292,Female,30,0,No,No,44,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Credit Card,67.27,2923.84,1,3,Yes
CUST000293,Male,25,0,Yes,No,10,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,20.0,176.61,0,4,Yes
CUST000294,Male,65,1,Yes,Yes,26,No,Cable,Yes,Yes,No,Yes,No,Yes,Month-to-month,Credit Card,64.02,1699.22,0,5,No
CUST000295,Male,59,0,Yes,Yes,59,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-to-month,Electronic Check,56.24,3366.62,1,4,No
CUST000296,Male,23,0,Yes,Yes,68,Yes,DSL,Yes,Yes,No,No,No,No,One year,Electronic Check,78.0,5285.61,1,3,No
CUST000297,Female,33,0,Yes,No,38,Yes,Cable,No,Yes,Yes,No,No,Yes,Month-to-month,Mailed Check,43.29,1647.51,3,5,No
CUST000298,Male,44,0,Yes,Yes,29,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,93.78,2711.23,0,2,Yes
CUST000299,Male,76,1,No,No,72,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Two year,Bank Transfer,76.48,5499.72,3,3,No
CUST000300,Male,24,0,Yes,Yes,24,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit Card,44.18,1071.88,2,2,No
CUST000301,Female,23,0,Yes,Yes,45,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Electronic Check,71.56,3209.23,3,1,Yes
CUST000302,Male,32,0,Yes,Yes,52,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed Check,30.65,1616.34,1,4,No
CUST000303,Male,43,0,No,No,54,No,Cable,Yes,Yes,No,No,Yes,Yes,Month-to-month,Mailed Check,49.59,2735.92,1,1,Yes
CUST000304,Male,66,1,Yes,Yes,66,No,Fiber Optic,No,No,Yes,No,No,Yes,One year,Credit Card,60.51,3989.29,0,4,Yes
CUST000305,Male,25,0,Yes,Yes,64,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-month,Credit Card,74.38,4786.52,1,1,Yes
CUST000306,Female,58,0,Yes,Yes,57,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-month,Credit Card,79.22,4477.0,0,1,Yes
CUST000307,Female,64,1,No,No,39,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Mailed Check,52.02,2034.0,3,1,Yes
CUST000308,Male,33,0,No,No,63,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Electronic Check,40.14,2547.21,0,1,Yes
CUST000309,Female,60,1,No,No,4,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,28.0,71.36,2,3,Yes
CUST000310,Female,29,0,No,No,71,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank Transfer,33.86,2388.29,0,4,No
CUST000311,Male,71,1,No,No,54,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic Check,43.78,2362.16,2,5,No
CUST000312,Female,45,0,No,No,36,No,DSL,Yes,No,No,No,Yes,Yes,One year,Credit Card,45.0,1560.19,4,1,No
CUST000313,Male,65,1,No,No,15,No,Fiber Optic,No,Yes,Yes,Yes,No,No,One year,Bank Transfer,100.57,1484.58,1,5,No
CUST000314,Female,25,0,No,No,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,One year,Credit Card,64.73,0.0,1,4,No
CUST000315,Female,75,1,No,No,68,No,Cable,Yes,No,No,Yes,Yes,No,One year,Bank Transfer,58.65,3936.15,2,2,No
CUST000316,Female,39,0,Yes,No,3,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-month,Credit Card,47.72,127.75,1,3,Yes
CUST000317,Male,29,0,No,No,38,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Month-to-month,Mailed Check,64.78,2489.53,1,5,Yes
CUST000318,Male,27,0,Yes,Yes,41,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Electronic Check,94.5,3826.87,1,3,Yes
CUST000319,Male,58,0,No,No,39,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-month,Electronic Check,90.91,3487.32,1,5,Yes
CUST000320,Female,31,0,No,No,13,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-month,Electronic Check,57.89,749.06,0,1,Yes
CUST000321,Female,23,0,No,No,6,No,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-month,Electronic Check,65.68,431.62,2,4,Yes
CUST000322,Female,61,1,No,No,39,Yes,Fiber Optic,Yes,No,No,No,Yes,No,One year,Bank Transfer,79.03,3076.56,2,1,Yes
CUST000323,Female,40,0,No,No,14,No,Cable,No,Yes,Yes,No,Yes,No,Month-to-month,Electronic Check,67.27,976.87,0,5,Yes
CUST000324,Male,33,0,Yes,No,52,No,Fiber Optic,Yes,No,No,No,Yes,Yes,One year,Electronic Check,108.24,5657.2,5,5,No
CUST000325,Female,55,0,No,No,14,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Electronic Check,64.04,847.42,3,2,No
CUST000326,Male,66,1,Yes,Yes,0,No,Fiber Optic,Yes,Yes,No,No,No,No,One year,Bank Transfer,90.43,58.83,2,5,Yes
CUST000327,Male,43,0,No,No,65,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Mailed Check,71.99,4694.38,1,4,Yes
CUST000328,Male,52,0,Yes,Yes,55,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-month,Electronic Check,77.64,4227.48,0,4,Yes
CUST000329,Male,23,0,No,No,17,No,Cable,Yes,No,No,No,No,No,Month-to-month,Mailed Check,62.53,1075.56,1,5,No
CUST000330,Female,63,1,No,No,30,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,32.21,974.48,1,3,Yes
CUST000331,Male,79,1,Yes,No,61,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Bank Transfer,55.44,3395.4,0,3,No
CUST000332,Female,48,0,No,No,1,No,DSL,No,No,No,No,Yes,Yes,One year,Bank Transfer,56.62,83.86,2,5,Yes
CUST000333,Male,55,0,Yes,No,60,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-to-month,Bank Transfer,79.8,4761.03,2,3,Yes
CUST000334,Male,56,0,Yes,No,14,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Two year,Credit Card,67.78,960.39,2,2,No
CUST000335,Female,67,1,Yes,No,52,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Month-to-month,Mailed Check,58.16,3021.47,0,4,No
CUST000336,Female,32,0,No,No,68,Yes,DSL,No,Yes,No,No,No,No,Two year,Electronic Check,62.35,4191.48,1,5,No
CUST000337,Female,57,0,No,No,55,Yes,Fiber Optic,No,No,No,Yes,Yes,No,One year,Credit Card,77.39,4234.04,1,1,No
CUST000338,Female,18,0,Yes,Yes,8,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Electronic Check,42.4,391.82,0,2,No
CUST000339,Male,63,1,Yes,No,15,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,One year,Bank Transfer,81.61,1256.47,0,3,No
CUST000340,Male,35,0,No,No,9,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Two year,Credit Card,65.54,603.1,0,2,Yes
CUST000341,Female,27,0,Yes,No,13,No,Fiber Optic,No,Yes,Yes,Yes,Yes,No,One year,Electronic Check,72.64,991.9,2,2,No
CUST000342,Male,77,1,No,No,0,No,Fiber Optic,No,Yes,No,No,No,No,Two year,Electronic Check,38.37,4.82,2,1,Yes
CUST000343,Female,25,0,No,No,61,No,DSL,Yes,Yes,No,No,Yes,No,One year,Bank Transfer,32.86,2022.2,2,2,No
CUST000344,Male,60,1,No,No,49,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Electronic Check,51.8,2564.57,0,5,Yes
CUST000345,Female,22,0,No,No,49,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Credit Card,75.19,3721.16,1,5,No
CUST000346,Male,27,0,Yes,Yes,68,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One year,Bank Transfer,98.59,6742.61,0,1,Yes
CUST000347,Male,71,1,Yes,Yes,21,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Credit Card,66.7,1379.29,1,2,Yes
CUST000348,Male,39,0,Yes,Yes,22,Yes,Cable,No,Yes,No,Yes,Yes,Yes,Month-to-month,Mailed Check,53.21,1203.94,1,1,No
CUST000349,Male,18,0,Yes,No,10,No,Cable,No,No,Yes,Yes,Yes,No,Month-to-month,Mailed Check,54.18,510.51,1,2,Yes
CUST000350,Male,56,0,No,No,4,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic Check,59.38,251.79,0,5,Yes
CUST000351,Male,67,1,No,No,59,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Bank Transfer,76.34,4478.27,2,4,Yes
CUST000352,Male,20,0,Yes,No,58,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-to-month,Bank Transfer,70.87,4078.07,1,1,Yes
CUST000353,Female,33,0,Yes,Yes,12,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-month,Bank Transfer,81.17,930.41,4,2,Yes
CUST000354,Female,30,0,Yes,Yes,34,No,DSL,Yes,Yes,No,No,No,Yes,One year,Credit Card,63.22,2195.85,0,5,No
CUST000355,Male,54,0,Yes,Yes,21,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Mailed Check,58.54,1238.88,2,5,No
CUST000356,Male,44,0,Yes,No,0,Yes,Cable,No,No,No,Yes,No,No,Month-to-month,Electronic Check,67.76,23.18,0,4,No
CUST000357,Female,40,0,Yes,No,16,No,Fiber Optic,No,Yes,No,Yes,No,No,One year,Mailed Check,62.82,967.31,0,3,No
CUST000358,Male,73,1,No,No,0,No,Cable,Yes,No,No,No,Yes,Yes,One year,Bank Transfer,87.42,28.29,1,1,Yes
CUST000359,Male,74,1,Yes,Yes,46,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Credit Card,26.35,1216.86,1,4,No
