CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,SatisfactionScore,Churn,TenureGroup,MonthlyChargeCategory,SupportLevel,AverageMonthlySpend
CUST000141,Female,48,0,Yes,No,25,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed Check,35.28,938.13,0,2,No,2-4 Years,Low,Low,37.5252
CUST000142,Female,70,1,No,No,35,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Two year,Electronic Check,92.47,3274.73,5,4,No,2-4 Years,High,High,93.56371428571428
CUST000143,Female,58,0,Yes,Yes,17,No,Fiber Optic,No,Yes,No,No,No,No,Month-to-month,Bank Transfer,96.23,1660.11,1,5,Yes,1-2 Years,High,Low,97.6535294117647
CUST000144,Male,24,0,No,No,10,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-month,Credit Card,66.55,658.99,1,4,Yes,0-1 Year,Medium,Low,65.899
CUST000145,Female,27,0,Yes,Yes,64,Yes,Fiber Optic,Yes,Yes,No,No,No,No,One year,Mailed Check,72.94,4649.96,1,1,No,4-6 Years,High,Low,72.655625
CUST000146,Male,38,0,No,No,57,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Bank Transfer,97.28,5552.14,0,4,Yes,4-6 Years,High,Low,97.40596491228071
CUST000147,Male,58,0,Yes,No,51,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-month,Electronic Check,79.67,4072.45,6,5,Yes,4-6 Years,High,High,79.85196078431372
CUST000148,Female,30,0,Yes,Yes,41,No,Cable,No,No,Yes,No,No,No,One year,Bank Transfer,60.44,2528.28,1,5,Yes,2-4 Years,Medium,Low,61.66536585365854
CUST000149,Male,38,0,Yes,Yes,17,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-month,Credit Card,77.17,1318.48,0,4,Yes,1-2 Years,High,Low,77.55764705882353
CUST000150,Female,38,0,Yes,No,23,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,34.26,843.64,2,5,No,1-2 Years,Low,Medium,36.68
CUST000151,Female,61,1,No,No,52,No,Cable,No,Yes,Yes,Yes,Yes,No,Month-to-month,Credit Card,60.98,3175.47,2,2,Yes,4-6 Years,Medium,Medium,61.066730769230766
CUST000152,Female,65,1,Yes,No,72,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Electronic Check,61.53,4424.13,2,3,No,4-6 Years,Medium,Medium,61.44625
CUST000153,Male,46,0,Yes,Yes,11,No,Cable,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Bank Transfer,50.52,567.34,0,2,Yes,0-1 Year,Low,Low,51.57636363636364
CUST000154,Female,36,0,Yes,Yes,37,No,Cable,Yes,No,Yes,Yes,Yes,Yes,One year,Credit Card,72.49,2713.51,0,4,No,2-4 Years,High,Low,73.33810810810812
CUST000155,Female,58,0,No,No,34,Yes,DSL,No,No,No,No,No,No,One year,Electronic Check,66.62,2292.79,1,4,No,2-4 Years,Medium,Low,67.435
CUST000156,Male,72,1,No,No,45,No,Fiber Optic,Yes,No,No,No,No,No,Month-to-month,Credit Card,99.64,4491.74,0,4,No,2-4 Years,High,Low,99.81644444444444
CUST000157,Male,20,0,No,No,6,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Two year,Bank Transfer,43.84,222.12,2,3,Yes,0-1 Year,Low,Medium,37.02
CUST000158,Male,34,0,No,No,46,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Electronic Check,81.0,3691.61,2,1,Yes,2-4 Years,High,Medium,80.25239130434782
CUST000159,Female,51,0,Yes,Yes,28,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-month,Electronic Check,92.67,2547.14,1,3,No,2-4 Years,High,Low,90.9692857142857
CUST000160,Male,42,0,Yes,Yes,17,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Electronic Check,60.95,1083.74,2,2,No,1-2 Years,Medium,Medium,63.74941176470588
CUST000161,Female,40,0,No,No,49,Yes,Cable,No,Yes,Yes,No,Yes,No,Month-to-month,Credit Card,61.91,3063.33,1,3,No,4-6 Years,Medium,Low,62.516938775510205
CUST000162,Female,49,0,Yes,Yes,30,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Credit Card,54.41,1663.83,1,1,Yes,2-4 Years,Medium,Low,55.461
CUST000163,Female,18,0,Yes,Yes,8,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-month,Bank Transfer,81.6,602.28,0,2,Yes,0-1 Year,High,Low,75.285
CUST000164,Female,52,0,No,No,19,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Electronic Check,38.08,717.92,2,5,Yes,1-2 Years,Low,Medium,37.78526315789473
CUST000165,Male,25,0,Yes,No,22,No,Fiber Optic,No,Yes,No,Yes,No,Yes,One year,Electronic Check,57.26,1239.92,0,4,No,1-2 Years,Medium,Low,56.36000000000001
CUST000166,Male,34,0,No,No,8,No,DSL,Yes,No,Yes,No,Yes,No,One year,Electronic Check,64.07,479.97,0,5,Yes,0-1 Year,Medium,Low,59.99625
CUST000167,Male,33,0,No,No,1,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Bank Transfer,65.46,38.01,0,1,Yes,0-1 Year,Medium,Low,38.01
CUST000168,Male,50,0,Yes,Yes,15,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Mailed Check,40.73,551.91,0,2,Yes,1-2 Years,Low,Low,36.794
CUST000169,Male,65,1,No,No,38,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Bank Transfer,73.07,2792.97,0,1,No,2-4 Years,High,Low,73.49921052631578
CUST000170,Female,66,1,No,No,0,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-month,Credit Card,56.37,47.67,1,5,Yes,0-1 Year,Medium,Low,0.0
CUST000171,Male,47,0,Yes,Yes,47,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Bank Transfer,53.16,2549.65,2,4,No,2-4 Years,Medium,Medium,54.24787234042553
CUST000172,Female,38,0,No,No,41,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Mailed Check,75.76,3060.65,2,3,No,2-4 Years,High,Medium,74.65
CUST000173,Female,46,0,No,No,26,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Credit Card,90.32,2404.53,1,4,Yes,2-4 Years,High,Low,92.48192307692308
CUST000174,Male,34,0,Yes,No,38,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,43.83,1621.23,0,4,No,2-4 Years,Low,Low,42.663947368421056
CUST000175,Female,55,0,Yes,Yes,10,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Mailed Check,70.05,739.1,1,4,Yes,0-1 Year,Medium,Low,73.91
CUST000176,Female,61,1,Yes,Yes,48,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,20.0,904.16,2,5,No,2-4 Years,Low,Medium,18.836666666666666
CUST000177,Female,49,0,No,No,37,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Two year,Bank Transfer,90.33,3339.77,2,4,No,2-4 Years,High,Medium,90.26405405405406
CUST000178,Female,50,0,No,No,72,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-month,Credit Card,57.22,4176.72,0,1,Yes,4-6 Years,Medium,Low,58.010000000000005
CUST000179,Male,35,0,Yes,No,30,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,52.43,1534.03,0,5,No,2-4 Years,Low,Low,51.13433333333333
CUST000180,Male,76,1,No,No,45,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,20.0,940.4,0,4,No,2-4 Years,Low,Low,20.897777777777776
CUST000181,Male,49,0,Yes,Yes,22,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Bank Transfer,51.64,1083.23,1,2,No,1-2 Years,Low,Low,49.23772727272728
CUST000182,Male,67,1,No,No,18,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed Check,24.14,444.84,1,3,No,1-2 Years,Low,Low,24.71333333333333
CUST000183,Male,80,1,No,No,17,No,Cable,No,Yes,No,Yes,Yes,No,Month-to-month,Bank Transfer,58.93,957.09,2,1,No,1-2 Years,Medium,Medium,56.29941176470589
CUST000184,Male,72,1,Yes,No,50,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Electronic Check,41.39,2121.9,0,2,No,4-6 Years,Low,Low,42.438
CUST000185,Female,33,0,No,No,9,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,One year,Bank Transfer,117.74,1030.46,2,1,Yes,0-1 Year,High,Medium,114.49555555555555
CUST000186,Female,42,0,No,No,6,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,43.26,241.71,1,4,Yes,0-1 Year,Low,Low,40.285000000000004
CUST000187,Male,68,1,Yes,Yes,61,Yes,Cable,No,Yes,No,No,Yes,Yes,Month-to-month,Mailed Check,71.67,4331.18,2,1,Yes,4-6 Years,Medium,Medium,71.00295081967214
CUST000188,Female,39,0,Yes,Yes,11,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Bank Transfer,89.37,1002.34,0,3,Yes,0-1 Year,High,Low,91.12181818181818
CUST000189,Female,43,0,Yes,Yes,6,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Bank Transfer,63.29,436.99,0,4,No,0-1 Year,Medium,Low,72.83166666666666
CUST000190,Female,68,1,No,No,39,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Electronic Check,46.23,1774.57,1,4,Yes,2-4 Years,Low,Low,45.50179487179487
CUST000191,Male,54,0,Yes,No,34,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Mailed Check,20.0,688.73,1,2,No,2-4 Years,Low,Low,20.256764705882354
CUST000192,Male,43,0,Yes,Yes,10,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Mailed Check,67.32,637.43,4,2,Yes,0-1 Year,Medium,High,63.742999999999995
CUST000193,Male,38,0,Yes,Yes,33,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-month,Electronic Check,84.02,2823.65,3,5,Yes,2-4 Years,High,Medium,85.56515151515151
CUST000194,Female,73,1,No,No,36,No,Fiber Optic,No,Yes,Yes,No,No,Yes,One year,Mailed Check,57.4,2011.05,1,3,No,2-4 Years,Medium,Low,55.8625
CUST000195,Female,65,1,No,No,6,Yes,Cable,No,No,No,No,No,Yes,Two year,Credit Card,41.26,203.69,1,4,No,0-1 Year,Low,Low,33.94833333333333
CUST000196,Female,35,0,Yes,Yes,41,No,Fiber Optic,No,No,Yes,Yes,Yes,No,One year,Mailed Check,42.51,1699.19,0,5,No,2-4 Years,Low,Low,41.44365853658537
CUST000197,Male,29,0,Yes,No,3,No,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-month,Electronic Check,47.56,164.42,1,2,Yes,0-1 Year,Low,Low,54.806666666666665
CUST000198,Female,29,0,No,No,57,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Two year,Credit Card,89.36,5136.37,1,2,No,4-6 Years,High,Low,90.11175438596491
CUST000199,Female,59,0,Yes,No,34,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,22.33,776.9,0,5,No,2-4 Years,Low,Low,22.849999999999998
CUST000200,Female,34,0,No,No,28,No,Fiber Optic,No,No,No,Yes,No,No,One year,Mailed Check,67.67,1904.9,0,1,No,2-4 Years,Medium,Low,68.03214285714286
CUST000201,Female,53,0,No,No,47,No,DSL,Yes,No,No,No,No,No,One year,Bank Transfer,44.16,2038.12,3,5,No,2-4 Years,Low,Medium,43.36425531914893
CUST000202,Female,69,1,No,No,7,Yes,DSL,No,No,No,No,No,No,One year,Credit Card,68.68,461.94,1,2,Yes,0-1 Year,Medium,Low,65.99142857142857
CUST000203,Female,76,1,No,No,60,Yes,Cable,No,Yes,No,Yes,No,Yes,Two year,Bank Transfer,58.06,3502.13,0,2,No,4-6 Years,Medium,Low,58.368833333333335
CUST000204,Female,44,0,No,No,39,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Two year,Electronic Check,76.61,3031.89,0,4,No,2-4 Years,High,Low,77.74076923076923
CUST000205,Male,21,0,Yes,No,52,No,Fiber Optic,Yes,No,Yes,Yes,No,No,One year,Credit Card,83.78,4334.17,1,1,Yes,4-6 Years,High,Low,83.34942307692307
CUST000206,Male,31,0,Yes,Yes,35,Yes,Cable,Yes,No,No,No,No,No,Month-to-month,Electronic Check,83.44,2924.45,1,3,No,2-4 Years,High,Low,83.55571428571427
CUST000207,Male,66,1,Yes,No,41,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Bank Transfer,49.27,1980.11,3,1,Yes,2-4 Years,Low,Medium,48.29536585365853
CUST000208,Female,47,0,No,No,37,Yes,Cable,No,No,No,Yes,Yes,No,Month-to-month,Credit Card,49.26,1849.88,3,2,Yes,2-4 Years,Low,Medium,49.99675675675676
CUST000209,Male,55,0,Yes,Yes,2,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Electronic Check,42.82,75.65,1,4,Yes,0-1 Year,Low,Low,37.825
CUST000210,Male,48,0,Yes,No,32,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Electronic Check,20.0,613.92,1,1,Yes,2-4 Years,Low,Low,19.185
CUST000211,Female,67,1,Yes,Yes,25,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-to-month,Electronic Check,70.69,1816.08,3,5,Yes,2-4 Years,Medium,Medium,72.6432
CUST000212,Male,78,1,Yes,No,19,No,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-month,Credit Card,89.82,1751.48,2,3,Yes,1-2 Years,High,Medium,92.18315789473684
CUST000213,Male,45,0,Yes,No,40,Yes,Cable,Yes,Yes,No,No,No,No,Two year,Electronic Check,61.09,2428.31,3,3,Yes,2-4 Years,Medium,Medium,60.70775
CUST000214,Female,43,0,No,No,51,No,Cable,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Mailed Check,47.52,2459.79,0,4,Yes,4-6 Years,Low,Low,48.23117647058823
CUST000215,Female,67,1,Yes,No,48,Yes,Cable,No,No,Yes,No,No,Yes,Month-to-month,Bank Transfer,35.35,1638.28,1,5,No,2-4 Years,Low,Low,34.130833333333335
CUST000216,Female,32,0,Yes,Yes,72,No,Cable,No,No,Yes,Yes,Yes,Yes,Month-to-month,Mailed Check,40.29,2943.1,3,2,Yes,4-6 Years,Low,Medium,40.87638888888889
CUST000217,Male,38,0,No,No,62,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,48.17,2974.93,0,2,Yes,4-6 Years,Low,Low,47.982741935483865
CUST000218,Female,69,1,Yes,No,56,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-month,Electronic Check,67.0,3791.11,0,5,No,4-6 Years,Medium,Low,67.69839285714286
CUST000219,Male,74,1,No,No,38,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit Card,42.35,1650.62,2,3,No,2-4 Years,Low,Medium,43.43736842105263
CUST000220,Female,63,1,No,No,60,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-month,Credit Card,92.52,5550.29,0,4,Yes,4-6 Years,High,Low,92.50483333333334
CUST000221,Male,30,0,No,No,25,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-month,Credit Card,55.95,1454.41,2,1,Yes,2-4 Years,Medium,Medium,58.1764
CUST000222,Female,53,0,No,No,6,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit Card,20.0,147.66,2,2,Yes,0-1 Year,Low,Medium,24.61
CUST000223,Female,50,0,No,No,41,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,28.25,1214.71,1,4,No,2-4 Years,Low,Low,29.62707317073171
CUST000224,Female,44,0,No,No,17,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Month-to-month,Bank Transfer,102.58,1769.1,5,3,Yes,1-2 Years,High,High,104.06470588235294
CUST000225,Female,61,1,No,No,53,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,59.5,3211.52,1,3,Yes,4-6 Years,Medium,Low,60.59471698113207
CUST000226,Female,62,1,Yes,No,7,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Two year,Mailed Check,54.48,371.35,4,3,No,0-1 Year,Medium,High,53.050000000000004
CUST000227,Female,18,0,Yes,No,6,No,Cable,Yes,No,Yes,Yes,No,No,Month-to-month,Electronic Check,56.0,298.44,1,2,Yes,0-1 Year,Medium,Low,49.74
CUST000228,Male,42,0,No,No,15,No,Fiber Optic,Yes,Yes,No,Yes,No,No,One year,Credit Card,94.7,1365.29,0,3,No,1-2 Years,High,Low,91.01933333333334
CUST000229,Female,49,0,Yes,No,38,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Credit Card,94.28,3602.24,0,3,Yes,2-4 Years,High,Low,94.79578947368421
CUST000230,Female,78,1,Yes,Yes,27,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-to-month,Bank Transfer,64.51,1684.73,1,5,No,2-4 Years,Medium,Low,62.39740740740741
CUST000231,Female,50,0,No,No,47,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,89.82,4265.33,1,4,No,2-4 Years,High,Low,90.75170212765957
CUST000232,Female,52,0,Yes,No,26,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One year,Electronic Check,76.32,1993.32,2,2,No,2-4 Years,High,Medium,76.66615384615385
CUST000233,Female,42,0,No,No,52,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Electronic Check,54.74,2821.26,0,3,No,4-6 Years,Medium,Low,54.255
CUST000234,Female,66,1,No,No,36,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Two year,Credit Card,72.32,2579.29,1,3,No,2-4 Years,High,Low,71.64694444444444
CUST000235,Male,53,0,Yes,Yes,1,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Credit Card,50.84,10.15,2,2,Yes,0-1 Year,Low,Medium,10.15
CUST000236,Male,30,0,Yes,No,32,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Mailed Check,67.53,2215.14,1,3,Yes,2-4 Years,Medium,Low,69.223125
CUST000237,Female,24,0,Yes,No,30,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-month,Bank Transfer,60.62,1788.14,3,2,Yes,2-4 Years,Medium,Medium,59.60466666666667
CUST000238,Female,35,0,Yes,No,55,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-month,Electronic Check,72.04,4003.22,1,2,Yes,4-6 Years,Medium,Low,72.78581818181817
CUST000239,Male,34,0,Yes,No,25,Yes,Cable,No,Yes,Yes,No,No,Yes,Month-to-month,Credit Card,52.93,1370.22,0,5,No,2-4 Years,Medium,Low,54.8088
CUST000240,Female,26,0,Yes,Yes,37,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Mailed Check,57.79,2190.93,0,1,No,2-4 Years,Medium,Low,59.21432432432432
CUST000241,Male,32,0,No,No,62,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-month,Bank Transfer,121.26,7470.51,0,5,Yes,4-6 Years,High,Low,120.49209677419356
CUST000242,Female,71,1,Yes,Yes,35,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-month,Mailed Check,55.07,1973.91,2,1,Yes,2-4 Years,Medium,Medium,56.39742857142858
CUST000243,Male,46,0,Yes,Yes,17,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Bank Transfer,20.0,366.43,1,4,No,1-2 Years,Low,Low,21.55470588235294
CUST000244,Male,31,0,No,No,61,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,52.67,3214.87,0,4,No,4-6 Years,Medium,Low,52.7027868852459
CUST000245,Male,58,0,No,No,72,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,20.0,1484.08,1,2,Yes,4-6 Years,Low,Low,20.612222222222222
CUST000246,Male,56,0,Yes,No,52,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Electronic Check,41.0,2096.28,0,5,No,4-6 Years,Low,Low,40.31307692307693
CUST000247,Male,56,0,Yes,Yes,19,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Bank Transfer,63.74,1256.04,1,5,No,1-2 Years,Medium,Low,66.10736842105263
CUST000248,Female,68,1,No,No,61,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Mailed Check,41.09,2477.43,0,1,Yes,4-6 Years,Low,Low,40.61360655737705
CUST000249,Male,54,0,Yes,Yes,0,No,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-month,Mailed Check,87.99,7.76,0,5,Yes,0-1 Year,High,Low,0.0
CUST000250,Male,66,1,No,No,50,No,DSL,Yes,No,No,No,No,No,One year,Mailed Check,34.68,1762.29,0,1,No,4-6 Years,Low,Low,35.2458
CUST000251,Male,68,1,Yes,Yes,57,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Mailed Check,65.56,3687.5,1,3,Yes,4-6 Years,Medium,Low,64.69298245614036
CUST000252,Male,56,0,No,No,10,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank Transfer,33.81,363.49,0,5,Yes,0-1 Year,Low,Low,36.349000000000004
CUST000253,Female,58,0,No,No,22,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Electronic Check,89.65,2029.38,3,1,No,1-2 Years,High,Medium,92.24454545454546
CUST000254,Female,40,0,No,No,51,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Credit Card,38.07,1936.14,0,4,No,4-6 Years,Low,Low,37.96352941176471
CUST000255,Female,29,0,Yes,No,33,No,DSL,Yes,No,No,No,No,No,One year,Bank Transfer,65.68,2222.79,0,4,No,2-4 Years,Medium,Low,67.35727272727273
CUST000256,Male,48,0,No,No,3,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-month,Electronic Check,69.43,196.16,0,3,Yes,0-1 Year,Medium,Low,65.38666666666667
CUST000257,Female,48,0,No,No,22,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Credit Card,80.87,1746.64,3,2,No,1-2 Years,High,Medium,79.39272727272727
CUST000258,Male,27,0,Yes,No,45,No,DSL,Yes,Yes,No,No,No,No,Two year,Bank Transfer,32.48,1460.5,0,5,No,2-4 Years,Low,Low,32.455555555555556
CUST000259,Male,66,1,Yes,Yes,28,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-month,Electronic Check,98.68,2704.46,0,2,Yes,2-4 Years,High,Low,96.58785714285715
CUST000260,Female,38,0,No,No,12,No,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-month,Credit Card,43.44,511.57,1,3,Yes,0-1 Year,Low,Low,42.630833333333335
CUST000261,Female,35,0,Yes,No,51,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank Transfer,20.0,1056.49,2,5,No,4-6 Years,Low,Medium,20.71549019607843
CUST000262,Male,30,0,Yes,Yes,48,No,Fiber Optic,No,Yes,No,No,No,No,Month-to-month,Electronic Check,105.54,5053.73,0,2,Yes,2-4 Years,High,Low,105.28604166666666
CUST000263,Male,48,0,No,No,32,No,Cable,No,No,No,No,Yes,No,Month-to-month,Credit Card,54.32,1747.46,3,5,Yes,2-4 Years,Medium,Medium,54.608125
CUST000264,Female,40,0,No,No,36,No,Cable,Yes,No,No,No,Yes,Yes,One year,Bank Transfer,74.86,2685.58,0,5,No,2-4 Years,High,Low,74.59944444444444
CUST000265,Male,23,0,No,No,9,No,Fiber Optic,No,No,No,No,No,No,One year,Mailed Check,113.79,1013.79,0,2,Yes,0-1 Year,High,Low,112.64333333333333
CUST000266,Male,64,1,No,No,16,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,37.1,545.96,0,1,No,1-2 Years,Low,Low,34.1225
CUST000267,Male,53,0,Yes,No,60,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Bank Transfer,31.81,1901.78,0,2,Yes,4-6 Years,Low,Low,31.69633333333333
CUST000268,Male,19,0,No,No,21,No,Cable,No,No,No,No,Yes,Yes,One year,Mailed Check,56.81,1208.74,0,5,No,1-2 Years,Medium,Low,57.55904761904762
CUST000269,Female,37,0,No,No,68,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Electronic Check,25.67,1748.36,3,2,Yes,4-6 Years,Low,Medium,25.711176470588235
CUST000270,Male,52,0,No,No,60,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,34.93,2131.56,0,5,Yes,4-6 Years,Low,Low,35.525999999999996
CUST000271,Female,53,0,Yes,Yes,0,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Credit Card,59.61,1.99,2,5,Yes,0-1 Year,Medium,Medium,0.0
CUST000272,Female,36,0,No,No,34,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Month-to-month,Mailed Check,92.69,3113.99,2,1,Yes,2-4 Years,High,Medium,91.58794117647058
CUST000273,Male,19,0,Yes,Yes,68,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Mailed Check,63.75,4312.39,0,4,No,4-6 Years,Medium,Low,63.417500000000004
CUST000274,Male,62,1,No,No,59,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-to-month,Bank Transfer,75.47,4490.8,1,1,Yes,4-6 Years,High,Low,76.11525423728814
CUST000275,Female,42,0,Yes,No,31,No,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-month,Electronic Check,49.18,1553.95,1,5,Yes,2-4 Years,Low,Low,50.127419354838715
CUST000276,Female,48,0,Yes,Yes,32,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,One year,Electronic Check,85.46,2722.22,1,2,Yes,2-4 Years,High,Low,85.069375
CUST000277,Female,55,0,Yes,Yes,5,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,One year,Electronic Check,85.33,381.75,3,2,Yes,0-1 Year,High,Medium,76.35
CUST000278,Female,68,1,No,No,71,Yes,Cable,No,No,Yes,No,Yes,No,One year,Bank Transfer,23.44,1669.37,0,4,No,4-6 Years,Low,Low,23.51225352112676
CUST000279,Female,52,0,No,No,23,No,Cable,Yes,Yes,Yes,No,No,No,Month-to-month,Mailed Check,44.64,966.81,2,5,Yes,1-2 Years,Low,Medium,42.03521739130434
CUST000280,Male,74,1,No,No,23,Yes,Cable,No,Yes,No,Yes,No,Yes,One year,Bank Transfer,57.2,1304.78,1,3,No,1-2 Years,Medium,Low,56.729565217391304
CUST000281,Male,60,1,Yes,No,66,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Mailed Check,78.24,5182.79,2,5,No,4-6 Years,High,Medium,78.52712121212122
